# New planet
3.332269002139251024e-04 6.825602025886568934e-05
3.333203005329852847e-04 6.827662641564435334e-05
3.334137148237034990e-04 6.829723758066809738e-05
3.335071430853746343e-04 6.831785375579428176e-05
3.336005853172921702e-04 6.833847494287953494e-05
3.336940415187482855e-04 6.835910114377973998e-05
3.337875116890337492e-04 6.837973236035003457e-05
3.338809958274381378e-04 6.840036859444482455e-05
3.339744939332495643e-04 6.842100984791772971e-05
3.340680060057548946e-04 6.844165612262165157e-05
3.341615320442396396e-04 6.846230742040873270e-05
3.342550720479879546e-04 6.848296374313035673e-05
3.343486260162827485e-04 6.850362509263716189e-05
3.344421939484055746e-04 6.852429147077902750e-05
3.345357758436366311e-04 6.854496287940507390e-05
3.346293717012548152e-04 6.856563932036366252e-05
3.347229815205376687e-04 6.858632079550240938e-05
3.348166053007614867e-04 6.860700730666814445e-05
3.349102430412012089e-04 6.862769885570695234e-05
3.350038947411304200e-04 6.864839544446414514e-05
3.350975603998214577e-04 6.866909707478427601e-05
3.351912400165452501e-04 6.868980374851112560e-05
3.352849335905715329e-04 6.871051546748771564e-05
3.353786411211685781e-04 6.873123223355629536e-05
3.354723626076034650e-04 6.875195404855834148e-05
3.355660980491419719e-04 6.877268091433455825e-05
3.356598474450484676e-04 6.879341283272487741e-05
3.357536107945860199e-04 6.881414980556845821e-05
3.358473880970165039e-04 6.883489183470367385e-05
3.359411793516003312e-04 6.885563892196813860e-05
3.360349845575967206e-04 6.887639106919866711e-05
3.361288037142635358e-04 6.889714827823131512e-05
3.362226368208573934e-04 6.891791055090133874e-05
3.363164838766335009e-04 6.893867788904322160e-05
3.364103448808458186e-04 6.895945029449066128e-05
3.365042198327470604e-04 6.898022776907655577e-05
3.365981087315885302e-04 6.900101031463304411e-05
3.366920115766202856e-04 6.902179793299145218e-05
3.367859283670910828e-04 6.904259062598231984e-05
3.368798591022484313e-04 6.906338839543541442e-05
3.369738037813384312e-04 6.908419124317969012e-05
3.370677624036059897e-04 6.910499917104331511e-05
3.371617349682946591e-04 6.912581218085365792e-05
3.372557214746466905e-04 6.914663027443730106e-05
3.373497219219030881e-04 6.916745345362002744e-05
3.374437363093035552e-04 6.918828172022680682e-05
3.375377646360864397e-04 6.920911507608182290e-05
3.376318069014888970e-04 6.922995352300845978e-05
3.377258631047467272e-04 6.925079706282928843e-05
3.378199332450944835e-04 6.927164569736606666e-05
3.379140173217653640e-04 6.929249942843977977e-05
3.380081153339913741e-04 6.931335825787057281e-05
3.381022272810031639e-04 6.933422218747779125e-05
3.381963531620301366e-04 6.935509121907996739e-05
3.382904929763003404e-04 6.937596535449484748e-05
3.383846467230406307e-04 6.939684459553933753e-05
3.384788144014765619e-04 6.941772894402953038e-05
3.385729960108323873e-04 6.943861840178071928e-05
3.386671915503311134e-04 6.945951297060737079e-05
3.387614010191943915e-04 6.948041265232313829e-05
3.388556244166426802e-04 6.950131744874086203e-05
3.389498617418951372e-04 6.952222736167254198e-05
3.390441129941696189e-04 6.954314239292937855e-05
3.391383781726827352e-04 6.956406254432173186e-05
3.392326572766497946e-04 6.958498781765913533e-05
3.393269503052848590e-04 6.960591821475032280e-05
3.394212572578007435e-04 6.962685373740317427e-05
3.395155781334089078e-04 6.964779438742475662e-05
3.396099129313196732e-04 6.966874016662129646e-05
3.397042616507419516e-04 6.968969107679819368e-05
3.397986242908835166e-04 6.971064711976002149e-05
3.398930008509507862e-04 6.973160829731051284e-05
3.399873913301489320e-04 6.975257461125257397e-05
3.400817957276819326e-04 6.977354606338825730e-05
3.401762140427523574e-04 6.979452265551878856e-05
3.402706462745616915e-04 6.981550438944456678e-05
3.403650924223100105e-04 6.983649126696512362e-05
3.404595524851961974e-04 6.985748328987917758e-05
3.405540264624178884e-04 6.987848045998457981e-05
3.406485143531714729e-04 6.989948277907835476e-05
3.407430161566520391e-04 6.992049024895668661e-05
3.408375318720534286e-04 6.994150287141487864e-05
3.409320614985682360e-04 6.996252064824743451e-05
3.410266050353878090e-04 6.998354358124796344e-05
3.411211624817022487e-04 7.000457167220924793e-05
3.412157338367003551e-04 7.002560492292321667e-05
3.413103190995697895e-04 7.004664333518094454e-05
3.414049182694968584e-04 7.006768691077265262e-05
3.414995313456666752e-04 7.008873565148770817e-05
3.415941583272630528e-04 7.010978955911461110e-05
3.416887992134686109e-04 7.013084863544100751e-05
3.417834540034647229e-04 7.015191288225367612e-05
3.418781226964315149e-04 7.017298230133855541e-05
3.419728052915478665e-04 7.019405689448071650e-05
3.420675017879914103e-04 7.021513666346434958e-05
3.421622121849385322e-04 7.023622161007280461e-05
3.422569364815643712e-04 7.025731173608853704e-05
3.423516746770428735e-04 7.027840704329316212e-05
3.424464267705467388e-04 7.029950753346741413e-05
3.425411927612473655e-04 7.032061320839116004e-05
3.426359726483150137e-04 7.034172406984338585e-05
3.427307664309186424e-04 7.036284011960221025e-05
3.428255741082259639e-04 7.038396135944489809e-05
3.429203956794035519e-04 7.040508779114780622e-05
3.430152311436166792e-04 7.042621941648643765e-05
3.431100805000293717e-04 7.044735623723541451e-05
3.432049437478044626e-04 7.046849825516846445e-05
3.432998208861035927e-04 7.048964547205846130e-05
3.433947119140871016e-04 7.051079788967738445e-05
3.434896168309141363e-04 7.053195550979631879e-05
3.435845356357426512e-04 7.055311833418549542e-05
3.436794683277293538e-04 7.057428636461422387e-05
3.437744149060297048e-04 7.059545960285095985e-05
3.438693753697979723e-04 7.061663805066325107e-05
3.439643497181872319e-04 7.063782170981776430e-05
3.440593379503492579e-04 7.065901058208027186e-05
3.441543400654347405e-04 7.068020466921565159e-05
3.442493560625930148e-04 7.070140397298791399e-05
3.443443859409722773e-04 7.072260849516013442e-05
3.444394296997194778e-04 7.074381823749452088e-05
3.445344873379803732e-04 7.076503320175238690e-05
3.446295588548995282e-04 7.078625338969413800e-05
3.447246442496203146e-04 7.080747880307928523e-05
3.448197435212848033e-04 7.082870944366643161e-05
3.449148566690339265e-04 7.084994531321328571e-05
3.450099836920073699e-04 7.087118641347666162e-05
3.451051245893436807e-04 7.089243274621245187e-05
3.452002793601801050e-04 7.091368431317565451e-05
3.452954480036527505e-04 7.093494111612035958e-05
3.453906305188965322e-04 7.095620315679974910e-05
3.454858269050451727e-04 7.097747043696609707e-05
3.455810371612311476e-04 7.099874295837076946e-05
3.456762612865857398e-04 7.102002072276422423e-05
3.457714992802390398e-04 7.104130373189599778e-05
3.458667511413199454e-04 7.106259198751470492e-05
3.459620168689561616e-04 7.108388549136806600e-05
3.460572964622742010e-04 7.110518424520287980e-05
3.461525899203993836e-04 7.112648825076502352e-05
3.462478972424558364e-04 7.114779750979945280e-05
3.463432184275664944e-04 7.116911202405021525e-05
3.464385534748530993e-04 7.119043179526042336e-05
3.465339023834362550e-04 7.121175682517226805e-05
3.466292651524352638e-04 7.123308711552703222e-05
3.467246417809683443e-04 7.125442266806506365e-05
3.468200322681524680e-04 7.127576348452577498e-05
3.469154366131034679e-04 7.129710956664767085e-05
3.470108548149359847e-04 7.131846091616832076e-05
3.471062868727634119e-04 7.133981753482435909e-05
3.472017327856980590e-04 7.136117942435148511e-05
3.472971925528510430e-04 7.138254658648447650e-05
3.473926661733322337e-04 7.140391902295717581e-05
3.474881536462503628e-04 7.142529673550249050e-05
3.475836549707129693e-04 7.144667972585239286e-05
3.476791701458265080e-04 7.146806799573792010e-05
3.477746991706961326e-04 7.148946154688916072e-05
3.478702420444258585e-04 7.151086038103528165e-05
3.479657987661186167e-04 7.153226449990450118e-05
3.480613693348760373e-04 7.155367390522408887e-05
3.481569537497987204e-04 7.157508859872037919e-05
3.482525520099859651e-04 7.159650858211875793e-05
3.483481641145359862e-04 7.161793385714367575e-05
3.484437900625458060e-04 7.163936442551862107e-05
3.485394298531112539e-04 7.166080028896614721e-05
3.486350834853270755e-04 7.168224144920785879e-05
3.487307509582867693e-04 7.170368790796441177e-05
3.488264322710827496e-04 7.172513966695549987e-05
3.489221274228062383e-04 7.174659672789986814e-05
3.490178364125472643e-04 7.176805909251531294e-05
3.491135592393947184e-04 7.178952676251866842e-05
3.492092959024363529e-04 7.181099973962582004e-05
3.493050464007587817e-04 7.183247802555170459e-05
3.494008107334474261e-04 7.185396162201028306e-05
3.494965888995865688e-04 7.187545053071456779e-05
3.495923808982593544e-04 7.189694475337660888e-05
3.496881867285477345e-04 7.191844429170748064e-05
3.497840063895325769e-04 7.193994914741732227e-05
3.498798398802935566e-04 7.196145932221528361e-05
3.499756871999092100e-04 7.198297481780956586e-05
3.500715483474569354e-04 7.200449563590739441e-05
3.501674233220129382e-04 7.202602177821503242e-05
3.502633121226523942e-04 7.204755324643776729e-05
3.503592147484492318e-04 7.206909004227992418e-05
3.504551311984762415e-04 7.209063216744485245e-05
3.505510614718051836e-04 7.211217962363492570e-05
3.506470055675065174e-04 7.213373241255155530e-05
3.507429634846497262e-04 7.215529053589517683e-05
3.508389352223030468e-04 7.217685399536523654e-05
3.509349207795336317e-04 7.219842279266021844e-05
3.510309201554074406e-04 7.221999692947763077e-05
3.511269333489894034e-04 7.224157640751397889e-05
3.512229603593432030e-04 7.226316122846480590e-05
3.513190011855314926e-04 7.228475139402467916e-05
3.514150558266157867e-04 7.230634690588717665e-05
3.515111242816563531e-04 7.232794776574487351e-05
3.516072065497124837e-04 7.234955397528939616e-05
3.517033026298422779e-04 7.237116553621135461e-05
3.517994125211026967e-04 7.239278245020039663e-05
3.518955362225496169e-04 7.241440471894516711e-05
3.519916737332377766e-04 7.243603234413330803e-05
3.520878250522207760e-04 7.245766532745149917e-05
3.521839901785510764e-04 7.247930367058541740e-05
3.522801691112801095e-04 7.250094737521973673e-05
3.523763618494581140e-04 7.252259644303814181e-05
3.524725683921342448e-04 7.254425087572332796e-05
3.525687887383565722e-04 7.256591067495700117e-05
3.526650228871719742e-04 7.258757584241985099e-05
3.527612708376262445e-04 7.260924637979157764e-05
3.528575325887640924e-04 7.263092228875087846e-05
3.529538081396291433e-04 7.265260357097546142e-05
3.530500974892638298e-04 7.267429022814203164e-05
3.531464006367095545e-04 7.269598226192626423e-05
3.532427175810065817e-04 7.271767967400287209e-05
3.533390483211940373e-04 7.273938246604552454e-05
3.534353928563100170e-04 7.276109063972690161e-05
3.535317511853914782e-04 7.278280419671868040e-05
3.536281233074742942e-04 7.280452313869152159e-05
3.537245092215931998e-04 7.282624746731508299e-05
3.538209089267818999e-04 7.284797718425800594e-05
3.539173224220729065e-04 7.286971229118791536e-05
3.540137497064977019e-04 7.289145278977143328e-05
3.541101907790866841e-04 7.291319868167416528e-05
3.542066456388690584e-04 7.293494996856070051e-05
3.543031142848731088e-04 7.295670665209461167e-05
3.543995967161258720e-04 7.297846873393844149e-05
3.544960929316533552e-04 7.300023621575374335e-05
3.545926029304805353e-04 7.302200909920101353e-05
3.546891267116311966e-04 7.304378738593975899e-05
3.547856642741280936e-04 7.306557107762845667e-05
3.548822156169928964e-04 7.308736017592455355e-05
3.549787807392461910e-04 7.310915468248448015e-05
3.550753596399074791e-04 7.313095459896362346e-05
3.551719523179951241e-04 7.315275992701636757e-05
3.552685587725265136e-04 7.317457066829606658e-05
3.553651790025178967e-04 7.319638682445503105e-05
3.554618130069844384e-04 7.321820839714455510e-05
3.555584607849402736e-04 7.324003538801488931e-05
3.556551223353984531e-04 7.326186779871528135e-05
3.557517976573708893e-04 7.328370563089390828e-05
3.558484867498684645e-04 7.330554888619793068e-05
3.559451896119010311e-04 7.332739756627347917e-05
3.560419062424773030e-04 7.334925167276565435e-05
3.561386366406049642e-04 7.337111120731849975e-05
3.562353808052906145e-04 7.339297617157502888e-05
3.563321387355398236e-04 7.341484656717722529e-05
3.564289104303570771e-04 7.343672239576601540e-05
3.565256958887457763e-04 7.345860365898129567e-05
3.566224951097082927e-04 7.348049035846191898e-05
3.567193080922459133e-04 7.350238249584569469e-05
3.568161348353588412e-04 7.352428007276938862e-05
3.569129753380463036e-04 7.354618309086870948e-05
3.570098295993063891e-04 7.356809155177833597e-05
3.571066976181361567e-04 7.359000545713190330e-05
3.572035793935316350e-04 7.361192480856197597e-05
3.573004749244877687e-04 7.363384960770007496e-05
3.573973842099984724e-04 7.365577985617667773e-05
3.574943072490566307e-04 7.367771555562120460e-05
3.575912440406539897e-04 7.369965670766203238e-05
3.576881945837813740e-04 7.372160331392646720e-05
3.577851588774284700e-04 7.374355537604077168e-05
3.578821369205839337e-04 7.376551289563015130e-05
3.579791287122353373e-04 7.378747587431875449e-05
3.580761342513693311e-04 7.380944431372967254e-05
3.581731535369714271e-04 7.383141821548492613e-05
3.582701865680261617e-04 7.385339758120549236e-05
3.583672333435169327e-04 7.387538241251127770e-05
3.584642938624261620e-04 7.389737271102113153e-05
3.585613681237352960e-04 7.391936847835283255e-05
3.586584561264246425e-04 7.394136971612308884e-05
3.587555578694735336e-04 7.396337642594756493e-05
3.588526733518602172e-04 7.398538860944084113e-05
3.589498025725619654e-04 7.400740626821644067e-05
3.590469455305550202e-04 7.402942940388680258e-05
3.591441022248145396e-04 7.405145801806330879e-05
3.592412726543147057e-04 7.407349211235627056e-05
3.593384568180286705e-04 7.409553168837492852e-05
3.594356547149285563e-04 7.411757674772745266e-05
3.595328663439854551e-04 7.413962729202092875e-05
3.596300917041693750e-04 7.416168332286135836e-05
3.597273307944494564e-04 7.418374484185369952e-05
3.598245836137936473e-04 7.420581185060181250e-05
3.599218501611689742e-04 7.422788435070848693e-05
3.600191304355414876e-04 7.424996234377541468e-05
3.601164244358760996e-04 7.427204583140324407e-05
3.602137321611368010e-04 7.429413481519149857e-05
3.603110536102865523e-04 7.431622929673865809e-05
3.604083887822872841e-04 7.433832927764210481e-05
3.605057376760999513e-04 7.436043475949813669e-05
3.606031002906844246e-04 7.438254574390196748e-05
3.607004766249996531e-04 7.440466223244771320e-05
3.607978666780035015e-04 7.442678422672841920e-05
3.608952704486529132e-04 7.444891172833604663e-05
3.609926879359037473e-04 7.447104473886145891e-05
3.610901191387109414e-04 7.449318325989442166e-05
3.611875640560283486e-04 7.451532729302361635e-05
3.612850226868089009e-04 7.453747683983664020e-05
3.613824950300044457e-04 7.455963190191999270e-05
3.614799810845659091e-04 7.458179248085907559e-05
3.615774808494431869e-04 7.460395857823820640e-05
3.616749943235851453e-04 7.462613019564059134e-05
3.617725215059397828e-04 7.464830733464833889e-05
3.618700623954539597e-04 7.467048999684248686e-05
3.619676169910736145e-04 7.469267818380294821e-05
3.620651852917436560e-04 7.471487189710853815e-05
3.621627672964080713e-04 7.473707113833698767e-05
3.622603630040098174e-04 7.475927590906491648e-05
3.623579724134909298e-04 7.478148621086783295e-05
3.624555955237923057e-04 7.480370204532014772e-05
3.625532323338540291e-04 7.482592341399517367e-05
3.626508828426150996e-04 7.484815031846511237e-05
3.627485470490135954e-04 7.487038276030106763e-05
3.628462249519865649e-04 7.489262074107301841e-05
3.629439165504701344e-04 7.491486426234984590e-05
3.630416218433994008e-04 7.493711332569932002e-05
3.631393408297084848e-04 7.495936793268811289e-05
3.632370735083305857e-04 7.498162808488175823e-05
3.633348198781979270e-04 7.500389378384469204e-05
3.634325799382417022e-04 7.502616503114025251e-05
3.635303536873921832e-04 7.504844182833063945e-05
3.636281411245786662e-04 7.507072417697694137e-05
3.637259422487294715e-04 7.509301207863913546e-05
3.638237570587719437e-04 7.511530553487608759e-05
3.639215855536325058e-04 7.513760454724553880e-05
3.640194277322365509e-04 7.515990911730411879e-05
3.641172835935085504e-04 7.518221924660733243e-05
3.642151531363720541e-04 7.520453493670954616e-05
3.643130363597495819e-04 7.522685618916404222e-05
3.644109332625627864e-04 7.524918300552293734e-05
3.645088438437322359e-04 7.527151538733726404e-05
3.646067681021776313e-04 7.529385333615690287e-05
3.647047060368177520e-04 7.531619685353062310e-05
3.648026576465702932e-04 7.533854594100605556e-05
3.649006229303521369e-04 7.536090060012971977e-05
3.649986018870791894e-04 7.538326083244698331e-05
3.650965945156663269e-04 7.540562663950211599e-05
3.651946008150275583e-04 7.542799802283822210e-05
3.652926207840759168e-04 7.545037498399730818e-05
3.653906544217235138e-04 7.547275752452022881e-05
3.654887017268814852e-04 7.549514564594670015e-05
3.655867626984600450e-04 7.551753934981532705e-05
3.656848373353684860e-04 7.553993863766356241e-05
3.657829256365151250e-04 7.556234351102773426e-05
3.658810276008073572e-04 7.558475397144301866e-05
3.659791432271516562e-04 7.560717002044346682e-05
3.660772725144535202e-04 7.562959165956197798e-05
3.661754154616175794e-04 7.565201889033032652e-05
3.662735720675474888e-04 7.567445171427914842e-05
3.663717423311459273e-04 7.569689013293792767e-05
3.664699262513147608e-04 7.571933414783499632e-05
3.665681238269548792e-04 7.574178376049757510e-05
3.666663350569661969e-04 7.576423897245170567e-05
3.667645599402477065e-04 7.578669978522231839e-05
3.668627984756975876e-04 7.580916620033316454e-05
3.669610506622129897e-04 7.583163821930688411e-05
3.670593164986901409e-04 7.585411584366493799e-05
3.671575959840244017e-04 7.587659907492764870e-05
3.672558891171102111e-04 7.589908791461418675e-05
3.673541958968410868e-04 7.592158236424258427e-05
3.674525163221095702e-04 7.594408242532972142e-05
3.675508503918073900e-04 7.596658809939131282e-05
3.676491981048252448e-04 7.598909938794192115e-05
3.677475594600530199e-04 7.601161629249497068e-05
3.678459344563796791e-04 7.603413881456272015e-05
3.679443230926932647e-04 7.605666695565627632e-05
3.680427253678808974e-04 7.607920071728558047e-05
3.681411412808287763e-04 7.610174010095942189e-05
3.682395708304222331e-04 7.612428510818543791e-05
3.683380140155456781e-04 7.614683574047010034e-05
3.684364708350826539e-04 7.616939199931871548e-05
3.685349412879157819e-04 7.619195388623543766e-05
3.686334253729267618e-04 7.621452140272326925e-05
3.687319230889963715e-04 7.623709455028402000e-05
3.688304344350045762e-04 7.625967333041837478e-05
3.689289594098304191e-04 7.628225774462581231e-05
3.690274980123520220e-04 7.630484779440468643e-05
3.691260502414465852e-04 7.632744348125214482e-05
3.692246160959905500e-04 7.635004480666421030e-05
3.693231955748593276e-04 7.637265177213569951e-05
3.694217886769275163e-04 7.639526437916029067e-05
3.695203954010687925e-04 7.641788262923046940e-05
3.696190157461559656e-04 7.644050652383755577e-05
3.697176497110609772e-04 7.646313606447171791e-05
3.698162972946548478e-04 7.648577125262191777e-05
3.699149584958077303e-04 7.650841208977597889e-05
3.700136333133889643e-04 7.653105857742053219e-05
3.701123217462669139e-04 7.655371071704104304e-05
3.702110237933090757e-04 7.657636851012178424e-05
3.703097394533821874e-04 7.659903195814586304e-05
3.704084687253519567e-04 7.662170106259522117e-05
3.705072116080833323e-04 7.664437582495060776e-05
3.706059681004403414e-04 7.666705624669159285e-05
3.707047382012861438e-04 7.668974232929656742e-05
3.708035219094830319e-04 7.671243407424274338e-05
3.709023192238924851e-04 7.673513148300616712e-05
3.710011301433750069e-04 7.675783455706167884e-05
3.710999546667903418e-04 7.678054329788293970e-05
3.711987927929973671e-04 7.680325770694243178e-05
3.712976445208540383e-04 7.682597778571145807e-05
3.713965098492174439e-04 7.684870353566012897e-05
3.714953887769439130e-04 7.687143495825737578e-05
3.715942813028887994e-04 7.689417205497092365e-05
3.716931874259066975e-04 7.691691482726733219e-05
3.717921071448512804e-04 7.693966327661196840e-05
3.718910404585754081e-04 7.696241740446899311e-05
3.719899873659310730e-04 7.698517721230138807e-05
3.720889478657694004e-04 7.700794270157094242e-05
3.721879219569407021e-04 7.703071387373826621e-05
3.722869096382944230e-04 7.705349073026274977e-05
3.723859109086791945e-04 7.707627327260260439e-05
3.724849257669427807e-04 7.709906150221484868e-05
3.725839542119320784e-04 7.712185542055530869e-05
3.726829962424931713e-04 7.714465502907860424e-05
3.727820518574713297e-04 7.716746032923816256e-05
3.728811210557109027e-04 7.719027132248620470e-05
3.729802038360555344e-04 7.721308801027377264e-05
3.730793001973478932e-04 7.723591039405070218e-05
3.731784101384298885e-04 7.725873847526560940e-05
3.732775336581425625e-04 7.728157225536593129e-05
3.733766707553261982e-04 7.730441173579789870e-05
3.734758214288201573e-04 7.732725691800653627e-05
3.735749856774629881e-04 7.735010780343566249e-05
3.736741635000924802e-04 7.737296439352788966e-05
3.737733548955455556e-04 7.739582668972465101e-05
3.738725598626583234e-04 7.741869469346613296e-05
3.739717784002660251e-04 7.744156840619134284e-05
3.740710105072031434e-04 7.746444782933808179e-05
3.741702561823032937e-04 7.748733296434291771e-05
3.742695154243992780e-04 7.751022381264123940e-05
3.743687882323231395e-04 7.753312037566721594e-05
3.744680746049060542e-04 7.755602265485379669e-05
3.745673745409783847e-04 7.757893065163272482e-05
3.746666880393696806e-04 7.760184436743452379e-05
3.747660150989086782e-04 7.762476380368852442e-05
3.748653557184233008e-04 7.764768896182283782e-05
3.749647098967407127e-04 7.767061984326434181e-05
3.750640776326872108e-04 7.769355644943872158e-05
3.751634589250883332e-04 7.771649878177044261e-05
3.752628537727688046e-04 7.773944684168273710e-05
3.753622621745525368e-04 7.776240063059763105e-05
3.754616841292625741e-04 7.778536014993594431e-05
3.755611196357213103e-04 7.780832540111724989e-05
3.756605686927502177e-04 7.783129638555992818e-05
3.757600312991700095e-04 7.785427310468112628e-05
3.758595074538005859e-04 7.787725555989677157e-05
3.759589971554610881e-04 7.790024375262157171e-05
3.760585004029698983e-04 7.792323768426901462e-05
3.761580171951444773e-04 7.794623735625135494e-05
3.762575475308016352e-04 7.796924276997962760e-05
3.763570914087573148e-04 7.799225392686363423e-05
3.764566488278267000e-04 7.801527082831197029e-05
3.765562197868242158e-04 7.803829347573199796e-05
3.766558042845634196e-04 7.806132187052983260e-05
3.767554023198571643e-04 7.808435601411038338e-05
3.768550138915174896e-04 7.810739590787732620e-05
3.769546389983556762e-04 7.813044155323310366e-05
3.770542776391821917e-04 7.815349295157893866e-05
3.771539298128067448e-04 7.817655010431480726e-05
3.772535955180382852e-04 7.819961301283946578e-05
3.773532747536850035e-04 7.822268167855042371e-05
3.774529675185542776e-04 7.824575610284398438e-05
3.775526738114527259e-04 7.826883628711519072e-05
3.776523936311861540e-04 7.829192223275785239e-05
3.777521269765597169e-04 7.831501394116455932e-05
3.778518738463777023e-04 7.833811141372666815e-05
3.779516342394436388e-04 7.836121465183427514e-05
3.780514081545603504e-04 7.838432365687625684e-05
3.781511955905298480e-04 7.840743843024025649e-05
3.782509965461534375e-04 7.843055897331265697e-05
3.783508110202316119e-04 7.845368528747862142e-05
3.784506390115641053e-04 7.847681737412206615e-05
3.785504805189498926e-04 7.849995523462566065e-05
3.786503355411872441e-04 7.852309887037084110e-05
3.787502040770736713e-04 7.854624828273779687e-05
3.788500861254058723e-04 7.856940347310548405e-05
3.789499816849798406e-04 7.859256444285159834e-05
3.790498907545908108e-04 7.861573119335260216e-05
3.791498133330332585e-04 7.863890372598369754e-05
3.792497494191009546e-04 7.866208204211886680e-05
3.793496990115869110e-04 7.868526614313083186e-05
3.794496621092833806e-04 7.870845603039105425e-05
3.795496387109818575e-04 7.873165170526976223e-05
3.796496288154730769e-04 7.875485316913593723e-05
3.797496324215471233e-04 7.877806042335731384e-05
3.798496495279933224e-04 7.880127346930036628e-05
3.799496801336001866e-04 7.882449230833030835e-05
3.800497242371555780e-04 7.884771694181113416e-05
3.801497818374465995e-04 7.887094737110555032e-05
3.802498529332595952e-04 7.889418359757504370e-05
3.803499375233802045e-04 7.891742562257981369e-05
3.804500356065933621e-04 7.894067344747883995e-05
3.805501471816831894e-04 7.896392707362981465e-05
3.806502722474332115e-04 7.898718650238919668e-05
3.807504108026260863e-04 7.901045173511218455e-05
3.808505628460438753e-04 7.903372277315271637e-05
3.809507283764678809e-04 7.905699961786346989e-05
3.810509073926786469e-04 7.908028227059587601e-05
3.811510998934560120e-04 7.910357073270009168e-05
3.812513058775791647e-04 7.912686500552502705e-05
3.813515253438264801e-04 7.915016509041833187e-05
3.814517582909756829e-04 7.917347098872638193e-05
3.815520047178037389e-04 7.919678270179429267e-05
3.816522646230869633e-04 7.922010023096593269e-05
3.817525380056009123e-04 7.924342357758389663e-05
3.818528248641204917e-04 7.926675274298951876e-05
3.819531251974197942e-04 7.929008772852287298e-05
3.820534390042723159e-04 7.931342853552275922e-05
3.821537662834508485e-04 7.933677516532671706e-05
3.822541070337274246e-04 7.936012761927102566e-05
3.823544612538733720e-04 7.938348589869067672e-05
3.824548289426593682e-04 7.940685000491942865e-05
3.825552100988553316e-04 7.943021993928973880e-05
3.826556047212305300e-04 7.945359570313280417e-05
3.827560128085535809e-04 7.947697729777857488e-05
3.828564343595923427e-04 7.950036472455570007e-05
3.829568693731139691e-04 7.952375798479156843e-05
3.830573178478849632e-04 7.954715707981230830e-05
3.831577797826711236e-04 7.957056201094277409e-05
3.832582551762375982e-04 7.959397277950653270e-05
3.833587440273487760e-04 7.961738938682589065e-05
3.834592463347684496e-04 7.964081183422188053e-05
3.835597620972596529e-04 7.966424012301426098e-05
3.836602913135848231e-04 7.968767425452150316e-05
3.837608339825055847e-04 7.971111423006081785e-05
3.838613901027830197e-04 7.973456005094812832e-05
3.839619596731775057e-04 7.975801171849808391e-05
3.840625426924486612e-04 7.978146923402406005e-05
3.841631391593555082e-04 7.980493259883815818e-05
3.842637490726564186e-04 7.982840181425119230e-05
3.843643724311090050e-04 7.985187688157268889e-05
3.844650092334702838e-04 7.987535780211091406e-05
3.845656594784965668e-04 7.989884457717284642e-05
3.846663231649435151e-04 7.992233720806419064e-05
3.847670002915661394e-04 7.994583569608935036e-05
3.848676908571187997e-04 7.996934004255145528e-05
3.849683948603550973e-04 7.999285024875236116e-05
3.850691123000280912e-04 8.001636631599263626e-05
3.851698431748901358e-04 8.003988824557154780e-05
3.852705874836929350e-04 8.006341603878710264e-05
3.853713452251874877e-04 8.008694969693600657e-05
3.854721163981241969e-04 8.011048922131369144e-05
3.855729010012528147e-04 8.013403461321428809e-05
3.856736990333223887e-04 8.015758587393065338e-05
3.857745104930814244e-04 8.018114300475434315e-05
3.858753353792776140e-04 8.020470600697563932e-05
3.859761736906581618e-04 8.022827488188352273e-05
3.860770254259695677e-04 8.025184963076568674e-05
3.861778905839576264e-04 8.027543025490855081e-05
3.862787691633675908e-04 8.029901675559721974e-05
3.863796611629440091e-04 8.032260913411552446e-05
3.864805665814308329e-04 8.034620739174599480e-05
3.865814854175713636e-04 8.036981152976987314e-05
3.866824176701082519e-04 8.039342154946711434e-05
3.867833633377834980e-04 8.041703745211635870e-05
3.868843224193385059e-04 8.044065923899497254e-05
3.869852949135140288e-04 8.046428691137902118e-05
3.870862808190502239e-04 8.048792047054328241e-05
3.871872801346865436e-04 8.051155991776121946e-05
3.872882928591618980e-04 8.053520525430502160e-05
3.873893189912145469e-04 8.055885648144554996e-05
3.874903585295820453e-04 8.058251360045240528e-05
3.875914114730014603e-04 8.060617661259387372e-05
3.876924778202091543e-04 8.062984551913692682e-05
3.877935575699408932e-04 8.065352032134726220e-05
3.878946507209318469e-04 8.067720102048927644e-05
3.879957572719164804e-04 8.070088761782605151e-05
3.880968772216287707e-04 8.072458011461936835e-05
3.881980105688019904e-04 8.074827851212972041e-05
3.882991573121688154e-04 8.077198281161628653e-05
3.884003174504613255e-04 8.079569301433694453e-05
3.885014909824110042e-04 8.081940912154828472e-05
3.886026779067487387e-04 8.084313113450556927e-05
3.887038782222047655e-04 8.086685905446277286e-05
3.888050919275087250e-04 8.089059288267256914e-05
3.889063190213896612e-04 8.091433262038631713e-05
3.890075595025760218e-04 8.093807826885407485e-05
3.891088133697956581e-04 8.096182982932458570e-05
3.892100806217758794e-04 8.098558730304529203e-05
3.893113612572432903e-04 8.100935069126232162e-05
3.894126552749239533e-04 8.103311999522051475e-05
3.895139626735433344e-04 8.105689521616339709e-05
3.896152834518263035e-04 8.108067635533316617e-05
3.897166176084971342e-04 8.110446341397073205e-05
3.898179651422795577e-04 8.112825639331567662e-05
3.899193260518966551e-04 8.115205529460628074e-05
