# New planet
5.575366131602098596e-01 -8.331214960107671264e-01
5.627336922207737402e-01 -8.296142785950568754e-01
5.679084067791249080e-01 -8.260744385955587354e-01
5.730605480619667125e-01 -8.225021527522311526e-01
5.781899134046033506e-01 -8.188975987174855753e-01
5.832963059498220693e-01 -8.152609542529478670e-01
5.883795342206696866e-01 -8.115923965461618872e-01
5.934394116076555648e-01 -8.078921016626449125e-01
5.984757558093392049e-01 -8.041602441361235254e-01
6.034883882603312433e-01 -8.003969966897391819e-01
6.084771335739106446e-01 -7.966025300740611215e-01
6.134418190190349396e-01 -7.927770130038244156e-01
6.183822740444839816e-01 -7.889206121739585909e-01
6.232983298568383068e-01 -7.850334923360476891e-01
6.281898190542340998e-01 -7.811158164181899455e-01
6.330565753143877483e-01 -7.771677456737252632e-01
6.378984331331113422e-01 -7.731894398470187113e-01
6.427152276082422899e-01 -7.691810573471196122e-01
6.475067942633514484e-01 -7.651427554224700112e-01
6.522729689055580815e-01 -7.610746903318289514e-01
6.570135875120832747e-01 -7.569770175081825814e-01
6.617284861406692587e-01 -7.528498917136468016e-01
6.664175008595746297e-01 -7.486934671842863098e-01
6.710804676934497559e-01 -7.445078977644205009e-01
6.757172225819528810e-01 -7.402933370304202176e-01
6.803276013484593765e-01 -7.360499384042735738e-01
6.849114396766304846e-01 -7.317778552573540596e-01
6.894685730929390743e-01 -7.274772410049024085e-01
6.939988369535018409e-01 -7.231482491917651245e-01
6.985020664337493468e-01 -7.187910335699412290e-01
7.029780965195828735e-01 -7.144057481684940036e-01
7.074267619987373301e-01 -7.099925473564036027e-01
7.118478974510938917e-01 -7.055515858989788169e-01
7.162413372366883690e-01 -7.010830190085207692e-01
7.206069154801413301e-01 -6.965870023900483377e-01
7.249444660502124549e-01 -6.920636922830560867e-01
7.292538225331629542e-01 -6.875132455004908660e-01
7.335348181986143246e-01 -6.829358194664039150e-01
7.377872859566272368e-01 -6.783315722540679271e-01
7.420110583048197261e-01 -6.737006626267453280e-01
7.462059672645161568e-01 -6.690432500837582008e-01
7.503718443052002085e-01 -6.643594949150363194e-01
7.545085202569704608e-01 -6.596495582679017256e-01
7.586158252113148759e-01 -6.549136022304647975e-01
7.626935884113710262e-01 -6.501517899366255904e-01
7.667416381339876574e-01 -6.453642856982370057e-01
7.707598015673873260e-01 -6.405512551704090063e-01
7.747479046901047939e-01 -6.357128655560956298e-01
7.787057721591356119e-01 -6.308492858558421013e-01
7.826332272178467830e-01 -6.259606871676755002e-01
7.865300916370481232e-01 -6.210472430403508604e-01
7.903961857054611073e-01 -6.161091298802751082e-01
7.942313282882735859e-01 -6.111465274081913090e-01
7.980353369739738856e-01 -6.061596191560268965e-01
8.018080283295311306e-01 -6.011485929872745215e-01
8.055492182814357749e-01 -5.961136416163203000e-01
8.092587226344435392e-01 -5.910549630940858945e-01
8.129363577306388811e-01 -5.859727612204963521e-01
8.165819412388038989e-01 -5.808672458402532879e-01
8.201952930489808669e-01 -5.757386329788972690e-01
8.237762362314182685e-01 -5.705871447825514586e-01
8.273245980053964832e-01 -5.654130092375441174e-01
8.308402106546606269e-01 -5.602164596644993999e-01
8.343229123247910550e-01 -5.549977340031974071e-01
8.377725476450587072e-01 -5.497570739261237183e-01
8.411889681325993573e-01 -5.444947238363526676e-01
8.445720323577551314e-01 -5.392109298160343567e-01
8.479216058725639327e-01 -5.339059385935535085e-01
8.512375609257123443e-01 -5.285799965905783049e-01
8.545197760035604384e-01 -5.232333490966367684e-01
8.577681352462656061e-01 -5.178662396015382141e-01
8.609825277903361274e-01 -5.124789092980995830e-01
8.641628470852232846e-01 -5.070715967518908407e-01
8.673089902237003379e-01 -5.016445377227425340e-01
8.704208573158414008e-01 -4.961979651151707804e-01
8.734983509262073120e-01 -4.907321090314043510e-01
8.765413755846466204e-01 -4.852471969005545116e-01
8.795498373736572173e-01 -4.797434536596434373e-01
8.825236435897555465e-01 -4.742211019657235904e-01
8.854627024726812179e-01 -4.686803624223822573e-01
8.883669229942233736e-01 -4.631214538079567733e-01
8.912362146976381405e-01 -4.575445932964326556e-01
8.940704875786725792e-01 -4.519499966650801781e-01
8.968696519998072825e-01 -4.463378784853532233e-01
8.996336186302418270e-01 -4.407084522954548000e-01
9.023622984051876683e-01 -4.350619307543387437e-01
9.050556024990883408e-01 -4.293985257778549780e-01
9.077134423083795811e-01 -4.237184486583446819e-01
9.103357294402879551e-01 -4.180219101693358197e-01
9.129223757049332866e-01 -4.123091206571443679e-01
9.154732931086347891e-01 -4.065802901212121068e-01
9.179883938468388349e-01 -4.008356282849520613e-01
9.204675902954890798e-01 -3.950753446587620399e-01
9.229107949999654226e-01 -3.892996485967313292e-01
9.253179206609389862e-01 -3.835087493484287124e-01
9.276888801166365273e-01 -3.777028561070342461e-01
9.300235863210982723e-01 -3.718821780549776412e-01
9.323219523180571455e-01 -3.660469244081802631e-01
9.345838912100763451e-01 -3.601973044599762197e-01
9.368093161225767851e-01 -3.543335276258159916e-01
9.389981401623700430e-01 -3.484558034899380985e-01
9.411502763703133434e-01 -3.425643418553388497e-01
9.432656376677271970e-01 -3.366593527985726753e-01
9.453441367962936992e-01 -3.307410467311854285e-01
9.473856862513023724e-01 -3.248096344699095694e-01
9.493901982083573499e-01 -3.188653273181318304e-01
9.513575844440431695e-01 -3.129083371615639098e-01
9.532877562515921221e-01 -3.069388765814840547e-01
9.551806243533513818e-01 -3.009571589893318411e-01
9.570360988128435720e-01 -2.949633987867809615e-01
9.588540889504886255e-01 -2.889578115556021842e-01
9.606345032686216534e-01 -2.829406142815616976e-01
9.623772493932978289e-01 -2.769120256161400340e-01
9.640822340424685111e-01 -2.708722661788395270e-01
9.657493630323216172e-01 -2.648215589010873838e-01
9.673785413357000040e-01 -2.587601294100486671e-01
9.689696732082145880e-01 -2.526882064468848332e-01
9.705226623985048207e-01 -2.466060223090687786e-01
9.720374124584997277e-01 -2.405138133004024181e-01
9.735138271668782872e-01 -2.344118201657441891e-01
9.749518110736352661e-01 -2.283002884808331967e-01
9.763512701653940251e-01 -2.221794689620572305e-01
9.777121126399543893e-01 -2.160496176579091432e-01
9.790342497652890774e-01 -2.099109959846751639e-01
9.803175967843257288e-01 -2.037638705748212875e-01
9.815620738146060287e-01 -1.976085129181391620e-01
9.827676066838705315e-01 -1.914451987924398746e-01
9.839341276411180948e-01 -1.852742075006086897e-01
9.850615758890945983e-01 -1.790958209511893939e-01
9.861498978983261887e-01 -1.729103226368298440e-01
9.871990474828410411e-01 -1.667179965756886706e-01
9.882089856403694084e-01 -1.605191262832785515e-01
9.891796801812606788e-01 -1.543139938359704699e-01
9.901111051872086843e-01 -1.481028790740555601e-01
9.910032403509579924e-01 -1.418860589746760714e-01
9.918560702508977256e-01 -1.356638072063553746e-01
9.926695836107121140e-01 -1.294363938601632014e-01
9.934437725858981105e-01 -1.232040853396942359e-01
9.941786321081654831e-01 -1.169671443838491559e-01
9.948741593075125511e-01 -1.107258301927389610e-01
9.955303530215982022e-01 -1.044803986270832902e-01
9.961472133937822049e-01 -9.823110245414221064e-02
9.967247415551896417e-01 -9.197819161740573846e-02
9.972629393822851629e-01 -8.572191351204236365e-02
9.977618093193846294e-01 -7.946251325280920264e-02
9.982213542548656893e-01 -7.320023392533737960e-02
9.986415774401402601e-01 -6.693531681522564558e-02
9.990224824413549420e-01 -6.066800161215094717e-02
9.993640731150084111e-01 -5.439852658828230048e-02
9.996663536000083283e-01 -4.812712875175810534e-02
9.999293283200048066e-01 -4.185404397697074091e-02
1.000153001991051172e+00 -3.557950711400636318e-02
1.000337379630715562e+00 -2.930375207991147563e-02
1.000482466565688178e+00 -2.302701193458266474e-02
1.000588268435700146e+00 -1.674951894406621900e-02
1.000654791192205684e+00 -1.047150463395897513e-02
1.000682041090794616e+00 -4.193199835456294308e-03
1.000670024676718173e+00 2.085165273577199024e-03
# New planet
1.002428475935828844e+00 0.000000000000000000e+00
1.002369090338315116e+00 6.493061599999999829e-03
1.002250222014607450e+00 1.298406222422586291e-02
1.002071922618774202e+00 1.947090459422600589e-02
1.001834401224236615e+00 2.595146454721434376e-02
1.001538032942725476e+00 3.242360202415459081e-02
1.001183367321906159e+00 3.888517377739383191e-02
1.000771136281293883e+00 4.533404794146791983e-02
1.000302261302231654e+00 5.176812060019877343e-02
9.997778595356485720e-01 5.818533446545891968e-02
9.991992484306102540e-01 6.458369975403954744e-02
9.985679484179699195e-01 7.096131730389466929e-02
9.978856831090965329e-01 7.731640390364627469e-02
9.971543763945160954e-01 8.364731971302225011e-02
9.963761457594005888e-01 8.995259752039121148e-02
9.955532910841321526e-01 9.623097341163820706e-02
9.946882781848283006e-01 1.024814182103040844e-01
9.937837163907894400e-01 1.087031687956499654e-01
9.928423295757758948e-01 1.148957581246819737e-01
9.918669202797146811e-01 1.210590424984022972e-01
9.908603268934036423e-01 1.271932243561023912e-01
9.898253743358702561e-01 1.332988687006142203e-01
9.887648192182653117e-01 1.393769112063219517e-01
9.876812911206798162e-01 1.454286561947060463e-01
9.865772322427400765e-01 1.514557630215336292e-01
9.854548382352683600e-01 1.574602200213226777e-01
9.843160033768934003e-01 1.634443059743632964e-01
9.831622733323895913e-01 1.694105400282792107e-01
9.819948084566240132e-01 1.753616220052829633e-01
9.808143599804901580e-01 1.813003659166365633e-01
9.796212604888158149e-01 1.872296301472080593e-01
9.784154289904772872e-01 1.931522480583879042e-01
9.771963897416920952e-01 1.990709626395457676e-01
9.759633029739999133e-01 2.049883683407383583e-01
9.747150049291534168e-01 2.109068624314337503e-01
9.734500541900668047e-01 2.168286072824908983e-01
9.721667812321322932e-01 2.227555040033176170e-01
9.708633383575626663e-01 2.286891770062393359e-01
9.695377476336789480e-01 2.346309684002508833e-01
9.681879450360961759e-01 2.405819406752499889e-01
9.668118196073768322e-01 2.465428859227594416e-01
9.654072470086177971e-01 2.525143398172706721e-01
9.639721173190669568e-01 2.584965987049577807e-01
9.625043573056241142e-01 2.644897383614029374e-01
9.610019476383006021e-01 2.704936332402850807e-01
9.594629356810674414e-01 2.765079753039814126e-01
9.578854445587079436e-01 2.825322917794468314e-01
9.562676792100608392e-01 2.885659614038246779e-01
9.546079301058737476e-01 2.946082289076462635e-01
9.529045752518047196e-01 3.006582176287911912e-01
9.511560810265894395e-01 3.067149402608949083e-01
9.493610023310740109e-01 3.127773078208123114e-01
9.475179824515694849e-01 3.188441369769210443e-01
9.456257529741630696e-01 3.249141559191330852e-01
9.436831340266931267e-01 3.309860089774974701e-01
9.416890350722112446e-01 3.370582602133712635e-01
9.396424564311987027e-01 3.431293962185585911e-01
9.375424916683525733e-01 3.491978283659392113e-01
9.353883309419109837e-01 3.552618947615102662e-01
9.331792653776852520e-01 3.613198621533307842e-01
9.309146924946867241e-01 3.673699280578731630e-01
9.285941226731226905e-01 3.734102233685122063e-01
9.262171866174615520e-01 3.794388157136532325e-01
9.237836437264120848e-01 3.854537138322867706e-01
9.212933912375709244e-01 3.914528732312524961e-01
9.187464739671280523e-01 3.974342033797041984e-01
9.161430944148039046e-01 4.033955766806011645e-01
9.134836229520194584e-01 4.093348394349452524e-01
9.107686077585492868e-01 4.152498249804979502e-01
9.079987841213885691e-01 4.211383691416645814e-01
9.051750826614800571e-01 4.269983280702809858e-01
9.022986360117964955e-01 4.328275984877700822e-01
8.993707834367652421e-01 4.386241402576057657e-01
8.963930728610020049e-01 4.443860011237691920e-01
8.933672597677081439e-01 4.501113433469193792e-01
8.902953024368893686e-01 4.557984718568088289e-01
8.871793530238936132e-01 4.614458634190432007e-01
8.840217440329627419e-01 4.670521961892255547e-01
8.808249698221085611e-01 4.726163789013392291e-01
8.775916628883833059e-01 4.781375788146746131e-01
8.743245648301418704e-01 4.836152474312465643e-01
8.710264920680561573e-01 4.890491429023413050e-01
8.677002966305351617e-01 4.944393479801158509e-01
8.643488225696575045e-01 4.997862823522253861e-01
8.609748588635875999e-01 5.050907082403398585e-01
8.575810899668594445e-01 5.103537282633577865e-01
8.541700454692110478e-01 5.155767747767240339e-01
8.507440505874224179e-01 5.207615902077303849e-01
8.473051794076177368e-01 5.259101983097580479e-01
8.438552128808212149e-01 5.310248667388529631e-01
8.403956035197457375e-01 5.361080618807946285e-01
8.369274485291632315e-01 5.411623973784775998e-01
8.334514727236932430e-01 5.461905782709796098e-01
8.299680220664170660e-01 5.511953429990289477e-01
8.264770680434873062e-01 5.561794057078267572e-01
8.229782224361712473e-01 5.611454012577241635e-01
8.194707614334527657e-01 5.660958351327457505e-01
8.159536575128493174e-01 5.710330400410736917e-01
8.124256171566823781e-01 5.759591404789720093e-01
8.088851222942541330e-01 5.808760259437533158e-01
8.053304733690442863e-01 5.857853328990897390e-01
8.017598321016290441e-01 5.906884350761998359e-01
7.981712623135033269e-01 5.955864412800174756e-01
7.945627675458182271e-01 6.004801995831412498e-01
7.909323246020004694e-01 6.053703066353242068e-01
7.872779125232840514e-01 6.102571207798205277e-01
7.835975368414873632e-01 6.151407777270869737e-01
7.798892492263521659e-01 6.200212076636107961e-01
7.761511628490098680e-01 6.248981528417362208e-01
7.723814639209461985e-01 6.297711848816025526e-01
7.685784199472468492e-01 6.346397212003274113e-01
7.647403852649716782e-01 6.395030401537682430e-01
7.608658044340720350e-01 6.443602946252476871e-01
7.569532140204252579e-01 6.492105239205118172e-01
7.530012432677730683e-01 6.540526639290272781e-01
7.490086141050555923e-01 6.588855555907159323e-01
7.449741408832132317e-01 6.637079517677247908e-01
7.408967301845124087e-01 6.685185226666434666e-01
7.367753809997790171e-01 6.733158599915211040e-01
7.326091855252784280e-01 6.780984800355508435e-01
7.283973307910500683e-01 6.828648259423470979e-01
7.241391012952463901e-01 6.876132693886631841e-01
7.198338827828610897e-01 6.923421119608481611e-01
7.154811672702037217e-01 6.970495865182639861e-01
7.110805593764191190e-01 7.017338588584683956e-01
7.066317839780097421e-01 7.063930300205982782e-01
7.021346951495498478e-01 7.110251395836072463e-01
6.975892862917493220e-01 7.156281703324575139e-01
6.929957012754638379e-01 7.202000546747887588e-01
6.883542463467934303e-01 7.247386831888904535e-01
6.836654024449501099e-01 7.292419156662114377e-01
6.789298374836342242e-01 7.337075949730075264e-01
6.741484180427192996e-01 7.381335639910243662e-01
6.693222198167684267e-01 7.425176858021022008e-01
6.644525360790914936e-01 7.468578671536708624e-01
6.595408833553105810e-01 7.511520850812682948e-01
6.545890034703895077e-01 7.553984163739296820e-01
6.495988611493093146e-01 7.595950693562222300e-01
6.445726364238391071e-01 7.637404172389344881e-01
6.395127112324717755e-01 7.678330320751315385e-01
6.344216497986894243e-01 7.718717181685612605e-01
6.293021726289533824e-01 7.758555436373861802e-01
6.241571242738571668e-01 7.797838687566798210e-01
6.189894353249896231e-01 7.836563697027885134e-01
6.138020794526424240e-01 7.874730564098534336e-01
6.085980265996977501e-01 7.912342834238603739e-01
6.033801937097048596e-01 7.949407528944614221e-01
5.981513945608665228e-01 7.985935091637790251e-01
5.929142903870183723e-01 8.021939247730099920e-01
5.876713429837321367e-01 8.057436780872652138e-01
5.824247719220445596e-01 8.092447231116313144e-01
5.771765173305237751e-01 8.126992524137151008e-01
5.719282094703526109e-01 8.161096543602993636e-01
5.666811460336010908e-01 8.194784661029940187e-01
5.614362777599615217e-01 8.228083238994398085e-01
5.561942026111930115e-01 8.261019124268370595e-01
5.509551683849835957e-01 8.293619147319080120e-01
5.457190833101184246e-01 8.325909643687363637e-01
5.404855338608599569e-01 8.357916011104665754e-01
5.352538087763594188e-01 8.389662313939780791e-01
5.300229280835476731e-01 8.421170943836212563e-01
5.247916758077680877e-01 8.452462342391708905e-01
5.195586350175155355e-01 8.483554788642613254e-01
5.143222238854028294e-01 8.514464251146046658e-01
5.090807315486893803e-01 8.545204301782263201e-01
5.038323527066367324e-01 8.575786086171017786e-01
4.985752200828064695e-01 8.606218343904277202e-01
4.933074340912182443e-01 8.636507470684131604e-01
4.880270892597168841e-01 8.666657613908398394e-01
4.827322971678369434e-01 8.696670793212698536e-01
4.774212058390178148e-01 8.726547037870965307e-01
4.720920156810599067e-01 8.756284533673471815e-01
4.667429921907316204e-01 8.785879772835754054e-01
4.613724757281602584e-01 8.815327701543538286e-01
4.559788887262770096e-01 8.844621860823166370e-01
4.505607407340312398e-01 8.873754517478003034e-01
4.451166317041411191e-01 8.902716782803108408e-01
4.396452539318457808e-01 8.931498717656088937e-01
4.341453930352567325e-01 8.960089423210738646e-01
4.286159283446522306e-01 8.988477117354018997e-01
4.230558330408147327e-01 9.016649197217516676e-01
4.174641743537853555e-01 9.044592288779488287e-01
4.118401141048321779e-01 9.072292284853932243e-01
4.061829098467759636e-01 9.099734373121056707e-01
4.004919168310797084e-01 9.126903056170603268e-01
3.947665910035373371e-01 9.153782165845151253e-01
3.890064932025700806e-01 9.180354874500670226e-01
3.832112947030011374e-01 9.206603706157064915e-01
3.773807842111142619e-01 9.232510550896377843e-01
3.715148763707071811e-01 9.258056686276078251e-01
3.656136217813168443e-01 9.283222809943454390e-01
3.596772184553282958e-01 9.307989088034576142e-01
3.537060245471438935e-01 9.332335224270834617e-01
3.477005720727568971e-01 9.356240554862045311e-01
3.416615812014598963e-01 9.379684174302486133e-01
3.355899745452589622e-01 9.402645096802991764e-01
3.294868907019563586e-01 9.425102457326007821e-01
3.233536961358227102e-01 9.447035754871612179e-01
3.171919943219704274e-01 9.468425138713232325e-01
3.110036309592686954e-01 9.489251735663194465e-01
3.047906939986445574e-01 9.509498013200021749e-01
2.985555072672761434e-01 9.529148169559451542e-01
2.923006166200071698e-01 9.548188537954404032e-01
2.860287678340136530e-01 9.566607988347335390e-01
2.797428758828738871e-01 9.584398307149579743e-01
2.734459857628527835e-01 9.601554533397360647e-01
2.671412256558409193e-01 9.618075229823864758e-01
2.608317538381714762e-01 9.633962669115724298e-01
2.545207013081630110e-01 9.649222919556301736e-01
2.482111125331581958e-01 9.663865819953028069e-01
2.419058869484412566e-01 9.677904840660709329e-01
2.356077238415393016e-01 9.691356834871980297e-01
2.293190730255946497e-01 9.704241691296268124e-01
2.230420932779311471e-01 9.716581905113638173e-01
2.167786199541130998e-01 9.728402088105401191e-01
2.105301425570443308e-01 9.739728440858074210e-01
2.042977924181750837e-01 9.750588209944555107e-01
1.980823400947693547e-01 9.761009151293456032e-01
1.918842016448949195e-01 9.771019018014491797e-01
1.857034526298787513e-01 9.780645087264380200e-01
1.795398485122921828e-01 9.789913736793609544e-01
1.733928500514012594e-01 9.798850077998494390e-01
1.672616523243267705e-01 9.807477648884654897e-01
1.611452160940142486e-01 9.815818167477807776e-01
1.550423003801019994e-01 9.823891343945785337e-01
1.489514952455101571e-01 9.831714748000175419e-01
1.428712539747207522e-01 9.839303726961690089e-01
1.367999239788829646e-01 9.846671369116241079e-01
1.307357759118055462e-01 9.853828506572842594e-01
1.246770306164167452e-01 9.860783751682983267e-01
1.186218836422369416e-01 9.867543561130321939e-01
1.125685271808398169e-01 9.874112321999622965e-01
1.065151693587408077e-01 9.880492454446725414e-01
1.004600509063923591e-01 9.886684525987885497e-01
9.440145928873293346e-02 9.892687372883978147e-01
8.833774043774726692e-02 9.898498224593573758e-01
8.226730827146955249e-02 9.904112827791881069e-01
7.618865221758044926e-02 9.909525566984895839e-01
7.010034298411001175e-02 9.914729579276375659e-01
6.400103683579040637e-02 9.919716861357996684e-01
5.788947864345981437e-02 9.924478367281397428e-01
5.176450397683735744e-02 9.929004096028645199e-01
4.562504050922706195e-02 9.933283168322198931e-01
3.947010899747060292e-02 9.937303892507112213e-01
3.329882409282811095e-02 9.941053819700728100e-01
2.711039522928840664e-02 9.944519788745050937e-01
2.090412782567698663e-02 9.947687961823518110e-01
1.467942502706855515e-02 9.950543851928199679e-01
8.435790199219852722e-03 9.953072343697983992e-01
2.172830376314622419e-03 9.955257709506054598e-01
-4.109739154027423902e-03 9.957083623068208045e-01
-1.041208896572189645e-02 9.958533173282437811e-01
-1.673426817513124637e-02 9.959588881500586188e-01
-2.307619559353311228e-02 9.960232725973613421e-01
-2.943764931150750358e-02 9.960446177791273392e-01
-3.581825475016305049e-02 9.960210253227529398e-01
-4.221747131345005705e-02 9.959505587956999362e-01
-4.863457790447170415e-02 9.958312539050832024e-01
-5.506865772987835222e-02 9.956611320887132077e-01
-6.151858301044726973e-02 9.954382180982412898e-01
-6.798300043839643203e-02 9.951605621097308063e-01
-7.446031846146963784e-02 9.948262667604491627e-01
-8.094869770981377721e-02 9.944335192849002025e-01
-8.744604608294803683e-02 9.939806285947682118e-01
-9.395002013902534199e-02 9.934660667135301049e-01
-1.004580344279563664e-01 9.928885134508201871e-01
-1.069672802340052575e-01 9.922469026208168286e-01
-1.134747548026518033e-01 9.915404675355684594e-01
-1.199773015055050490e-01 9.907687830245412997e-01
-1.264716605685183848e-01 9.899318009454054490e-01
-1.329545290223593246e-01 9.890298761526693516e-01
-1.394226275450378139e-01 9.880637802452149066e-01
-1.458727710022662549e-01 9.870347011327483822e-01
-1.523019388999597157e-01 9.859442274880324542e-01
-1.587073417631798822e-01 9.847943183630181174e-01
-1.650864797004421569e-01 9.835872594730270535e-01
-1.714371900746763933e-01 9.823256087141232218e-01
-1.777576821788186545e-01 9.810121342252541288e-01
-1.840465579498742899e-01 9.796497486518503939e-01
-1.903028188805052923e-01 9.782414432015674732e-01
-1.965258602543277777e-01 9.767902246664077470e-01
-2.027154545414682207e-01 9.752990579268117077e-01
-2.088717262046484446e-01 9.737708156783536628e-01
-2.149951202966563779e-01 9.722082363466024724e-01
-2.210863671287426058e-01 9.706138904685613911e-01
-2.271464450260959056e-01 9.689901552723908518e-01
-2.331765428325566214e-01 9.673391967997200247e-01
-2.391780234434905117e-01 9.656629586796683373e-01
-2.451523892786975911e-01 9.639631565573543170e-01
-2.511012502848985473e-01 9.622412771715082025e-01
-2.570262947935113562e-01 9.604985811346724578e-01
-2.629292633567850146e-01 9.587361085679768635e-01
-2.688119255393004448e-01 9.569546868589465793e-01
-2.746760595438442198e-01 9.551549399297318832e-01
-2.805234344907026056e-01 9.533372985145416312e-01
-2.863557951377188604e-01 9.515020110434100342e-01
-2.921748488163461999e-01 9.496491548125287618e-01
-2.979822543593375617e-01 9.477786471892675202e-01
-3.037796128032072551e-01 9.458902566541004253e-01
-3.095684596592694904e-01 9.439836135240564641e-01
-3.153502585582858564e-01 9.420582202353671164e-01
-3.211263960839337295e-01 9.401134610889748666e-01
-3.268981776186138388e-01 9.381486113835429963e-01
-3.326668240312417590e-01 9.361628458782976780e-01
-3.384334690406702872e-01 9.341552465438472952e-01
-3.441991570905127418e-01 9.321248095741649919e-01
-3.499648415717390715e-01 9.300704516480574613e-01
-3.557313832288795385e-01 9.279910154443585801e-01
-3.614995485843972012e-01 9.258852744323721184e-01
-3.672700082141868161e-01 9.237519369782786205e-01
-3.730433347056741900e-01 9.215896498298826733e-01
-3.788200001291750496e-01 9.193970010668108817e-01
-3.846003728537429334e-01 9.171725226317636315e-01
-3.903847135416796954e-01 9.149146925914093398e-01
-3.961731701625683111e-01 9.126219373137430813e-01
-4.019657718799956592e-01 9.102926337928746170e-01
-4.077624216845732730e-01 9.079251124026788133e-01
-4.135628876787069141e-01 9.055176604174568489e-01
-4.193667929658895788e-01 9.030685266997831029e-01
-4.251736041649784026e-01 9.005759280207795703e-01
-4.309826186634249101e-01 8.980380575419558697e-01
-4.367929508483428536e-01 8.954530960435913567e-01
-4.426035177154374889e-01 8.928192265221114310e-01
-4.484130244558016676e-01 8.901346527836717648e-01
-4.542199508577616784e-01 8.873976226146105262e-01
-4.600225396266720557e-01 8.846064559893342949e-01
-4.658187880009977966e-01 8.817595785587523105e-01
-4.716064442962449865e-01 8.788555603261867244e-01
-4.773830111925506658e-01 8.758931589502374493e-01
-4.831457576367097495e-01 8.728713665203585714e-01
-4.888917410873042657e-01 8.697894579630864875e-01
-4.946178414295341885e-01 8.666470385223453698e-01
-5.003208071851085181e-01 8.634440871208549639e-01
-5.059973136488058465e-01 8.601809919853242725e-01
-5.116440313689906150e-01 8.568585748467647534e-01
-5.172577020990904995e-01 8.534781004218628953e-01
-5.228352181848164859e-01 8.500412687863146965e-01
-5.283737005434808731e-01 8.465501896097252787e-01
-5.338705701288408711e-01 8.430073388674552692e-01
-5.393236081574849239e-01 8.394155003257359748e-01
-5.447310013715551680e-01 8.357776955314204503e-01
-5.500913700680254426e-01 8.320971069877564075e-01
-5.554037782861751538e-01 8.283769995263160490e-01
-5.606677271361670822e-01 8.246206445885786440e-01
-5.658831335392894291e-01 8.208312513254790721e-01
-5.710502974915403485e-01 8.170119073038595303e-01
-5.761698613198683594e-01 8.131655303901829113e-01
-5.812427643284628909e-01 8.092948322496635871e-01
-5.862701958421606685e-01 8.054022929790118912e-01
-5.912535490761386958e-01 8.014901457417519248e-01
-5.961943776159958075e-01 7.975603698974642608e-01
-6.010943556722907477e-01 7.936146909723542642e-01
-6.059552427370558103e-01 7.896545858512603600e-01
-6.107788528444033638e-01 7.856812917204880620e-01
-6.155670283274105037e-01 7.816958175036861078e-01
-6.203216177584014446e-01 7.776989567682786042e-01
-6.250444576413624054e-01 7.736913013093789093e-01
-6.297373573731244178e-01 7.696732548245183159e-01
-6.344020869849031907e-01 7.656450462675562507e-01
-6.390403672014355330e-01 7.616067426115310512e-01
-6.436538613984066348e-01 7.575582608595439194e-01
-6.482441690905806908e-01 7.534993792237320021e-01
-6.528128206363628117e-01 7.494297474495628109e-01
-6.573612728950962714e-01 7.453488963007823820e-01
-6.618909056186260687e-01 7.412562462437733979e-01
-6.664030183971989540e-01 7.371511153827051688e-01
-6.708988280111495284e-01 7.330327267019773885e-01
-6.753794660641458947e-01 7.289002146727978637e-01
-6.798459767915097096e-01 7.247526312784970948e-01
-6.842993149489737803e-01 7.205889515101442377e-01
-6.887403436940171542e-01 7.164080783816092479e-01
-6.931698323744934775e-01 7.122088475125422091e-01
-6.975884541385706239e-01 7.079900313297352588e-01
-7.019967832769548055e-01 7.037503429427465207e-01
-7.063952922039701265e-01 6.994884397591530911e-01
-7.107843479793384267e-01 6.952029269189287097e-01
-7.151642082686137103e-01 6.908923606467363143e-01
-7.195350166385034996e-01 6.865552516458598431e-01
-7.238967970853477096e-01 6.821900686884682097e-01
-7.282494477027744439e-01 6.777952425941713432e-01
-7.325927334104203048e-01 6.733691708323916725e-01
-7.369262776925606939e-01 6.689102230334863508e-01
-7.412495533371324941e-01 6.644167477476438100e-01
-7.455618722261547759e-01 6.598870808470306271e-01
-7.498623743126475727e-01 6.553195560215555604e-01
-7.541500160316021439e-01 6.507125178657413578e-01
-7.584235585375658228e-01 6.460643380844274253e-01
-7.626815563414075516e-01 6.413734353456893578e-01
-7.669223471327304420e-01 6.366382992638950356e-01
-7.711440438151743182e-01 6.318575188841218937e-01
-7.753445300336363477e-01 6.270298158390200660e-01
-7.795214607074684166e-01 6.221540820395380367e-01
-7.836722692600983642e-01 6.172294213272043750e-01
-7.877941832972066294e-01 6.122551939578575464e-01
-7.918842503664372812e-01 6.072310621289154220e-01
-7.959393750655314737e-01 6.021570340620513440e-01
-7.999563681037895613e-01 5.970335035068121687e-01
-8.039320069547235548e-01 5.918612810696436410e-01
-8.078631065194181726e-01 5.866416136458190156e-01
-8.117465968818537991e-01 5.813761885722553702e-01
-8.155796039836965550e-01 5.760671200011364679e-01
-8.193595281228760463e-01 5.707169163900728259e-01
-8.230841148181478051e-01 5.653284297624036059e-01
-8.267515129270975871e-01 5.599047892482202915e-01
-8.303603159640609022e-01 5.544493230522992144e-01
-8.339095841855749258e-01 5.489654741127445448e-01
-8.373988469163986537e-01 5.434567151221675330e-01
-8.408280864476658234e-01 5.379264682454018009e-01
-8.441977063530767822e-01 5.323780339039555498e-01
-8.475084880454087921e-01 5.268145316379091447e-01
-8.507615397740611041e-01 5.212388545702242304e-01
